TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
1,SKINV510-335262       ,51052438682,Chowduri Medical Hall,SKINV510-335262       ,20190618.0,20190618.0,15466   ,1219                    ,OSTOCAL D TAB 500MG 30S                                     ,01    ,2.0,30s       ,157.42,314.84,27.39,3.15,314.84,510006,42647,PB44,PB40,PB,SKF,N/A,Charfashion,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH510-357922        ,20190617.0,CASH  ,0,BSLSKF,B         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56178551,2019-06-19 02:18:03.537,,09060
1,SKINV510-335243       ,90000001561,Apu Medical Hall,SKINV510-335243       ,20190618.0,20190618.0,12337   ,1784                    ,LOSECTIL 20MG CAP 120S                                      ,01    ,5.0,120s      ,449.77,2248.85,78.26,22.49,2248.85,510006,42647,PB44,PB40,PB,SKF,N/A,Charfashion,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH510-357892        ,20190617.0,CASH  ,0,BSLSKF,A         ,Regular Discount    ,1.00007,0,3,N/A     ,N/A     ,56178552,2019-06-19 02:18:03.537,,09070
1,SKINV510-335243       ,90000001561,Apu Medical Hall,SKINV510-335243       ,20190618.0,20190618.0,15466   ,1470                    ,TAMEN SYP 100ML                                             ,01    ,60.0,100ml     ,23.88,1432.8,4.155,14.33,1432.8,510006,42647,PB44,PB40,PB,SKF,N/A,Charfashion,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH510-357892        ,20190617.0,CASH  ,0,BSLSKF,B         ,Regular Discount    ,1.00014,0,3,N/A     ,N/A     ,56178553,2019-06-19 02:18:03.537,,09015
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1734                    ,TUSCOF 100ML SYP                                            ,01    ,10.0,100ml     ,63.72,637.2,11.09,0.0,637.2,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,"Bonus apply, Circula",0.0,0,3,N/A     ,N/A     ,56178554,2019-06-19 02:18:03.537,SC-2019-05-10840,09007
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1734                    ,TUSCOF 100ML SYP                                            ,00    ,1.0,100ml     ,0.0,0.0,0.0,0.0,0.0,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,56178555,2019-06-19 02:18:03.537,SC-2019-05-10840,09007
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1776                    ,ALBEN DS 400MG TAB 50S                                      ,01    ,1.0,50s       ,187.41,187.41,32.61,1.87,187.41,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,0.99781,0,3,N/A     ,N/A     ,56178556,2019-06-19 02:18:03.537,,09039
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1612                    ,ESORAL 20MG CAP 60S                                         ,01    ,1.0,60s       ,314.84,314.84,54.782,3.15,314.84,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56178557,2019-06-19 02:18:03.537,,09020
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1689                    ,ESORAL MUPS 20MG TAB 50S                                    ,01    ,1.0,20mg      ,374.82,374.82,65.22,3.75,374.82,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,56178558,2019-06-19 02:18:03.537,,09013
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1368                    ,FENOBAC 10MG TAB 30S                                        ,01    ,2.0,30s       ,179.91,359.82,31.304,3.6,359.82,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56178559,2019-06-19 02:18:03.537,,09001
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1389                    ,FENOBAC 5MG TAB 50S                                         ,01    ,1.0,50s       ,168.67,168.67,29.349,1.69,168.67,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00196,0,3,N/A     ,N/A     ,56178560,2019-06-19 02:18:03.537,,08003
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1337                    ,NORIUM 10MG TAB 60S                                         ,01    ,1.0,60s       ,224.89,224.89,39.131,2.25,224.89,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,56178561,2019-06-19 02:18:03.537,,09005
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1462                    ,PRED 10MG TAB 100S                                          ,01    ,3.0,100s      ,242.13,726.39,42.131,7.26,726.39,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,0.99946,0,3,N/A     ,N/A     ,56178562,2019-06-19 02:18:03.537,,09001
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1463                    ,PRED 20MG TAB 50S                                           ,01    ,1.0,50s       ,235.01,235.01,40.892,2.35,235.01,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,0.99996,0,3,N/A     ,N/A     ,56178563,2019-06-19 02:18:03.537,,09004
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1461                    ,PRED 5MG TAB 200S                                           ,01    ,3.0,200s      ,257.88,773.64,44.871,7.74,773.64,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,56178564,2019-06-19 02:18:03.537,,09001
1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618.0,20190618.0,7843    ,1218                    ,XINC 20MG TAB 60S                                           ,01    ,1.0,60s       ,123.69,123.69,21.52,1.24,123.69,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00251,0,3,N/A     ,N/A     ,56178566,2019-06-19 02:18:03.537,,09006
1,SKINV310-289875       ,31071108123,Parvez Pharmacy,SKINV310-289875       ,20190618.0,20190618.0,7283    ,1376                    ,LOSECTIL 20MG CAP 100S                                      ,01    ,3.0,100s      ,374.81,1124.43,65.22,11.24,1124.43,310036,42647,RN82,RN80,RN,SKF,N/A,C.N.G. City,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294672        ,20190618.0,CASH  ,0,RAJSKF,A         ,Regular Discount    ,0.99962,0,3,N/A     ,N/A     ,56178567,2019-06-19 02:18:03.537,,09060
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1441                    ,PROTINEX INFUSION 500ML                                     ,01    ,8.0,1s        ,179.35,1434.8,45.65,0.0,1434.8,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,"Bonus apply, Circula",0.0,0,3,N/A     ,N/A     ,56178568,2019-06-19 02:18:03.537,SC-2019-06-10842,9092P
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7283    ,1500                    ,AGGRA 100MG TAB 4S                                          ,00    ,1.0,4s        ,0.0,0.0,0.0,0.0,0.0,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,A         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,56178569,2019-06-19 02:18:03.537,SC-2019-06-10842,09002
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1773                    ,DINAFEX 120MG FC TAB 40S                                    ,01    ,2.0,40s       ,239.88,479.76,41.74,4.8,479.76,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56178570,2019-06-19 02:18:03.537,,O0902
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1437                    ,DINAFEX 60MG FC TAB                                         ,01    ,1.0,30s       ,78.71,78.71,13.696,0.79,78.71,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00368,0,3,N/A     ,N/A     ,56178571,2019-06-19 02:18:03.537,,08003
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1337                    ,NORIUM 10MG TAB 60S                                         ,01    ,1.0,60s       ,224.89,224.89,39.131,2.25,224.89,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,56178572,2019-06-19 02:18:03.537,,09005
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1463                    ,PRED 20MG TAB 50S                                           ,01    ,1.0,50s       ,235.01,235.01,40.892,2.35,235.01,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,0.99996,0,3,N/A     ,N/A     ,56178573,2019-06-19 02:18:03.537,,09004
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1347                    ,RIDON EG 10MG TAB 20S                                       ,01    ,1.0,20s       ,89.96,89.96,15.653,0.9,89.96,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,56178574,2019-06-19 02:18:03.537,,09037
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1163                    ,RIDON SUS 60 ML                                             ,01    ,6.0,60ml      ,22.49,134.94,3.913,1.35,134.94,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,56178575,2019-06-19 02:18:03.537,,09003
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1430                    ,TAMEN 500MG TAB 200S                                        ,01    ,1.0,200s      ,119.94,119.94,20.87,1.2,119.94,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56178576,2019-06-19 02:18:03.537,,09014
1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618.0,20190618.0,7843    ,1619                    ,VALENTY 10MG TAB 4S                                         ,01    ,2.0,4s        ,104.95,209.9,18.261,2.1,209.9,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618.0,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,56178577,2019-06-19 02:18:03.537,,09003
1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617.0,20190617.0,15897   ,1783                    ,BILTIN 20MG TAB 20S                                         ,01    ,2.0,20s       ,224.89,449.78,39.13,4.5,449.78,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617.0,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,55966444,2019-06-18 02:21:05.957,,09001
1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617.0,20190617.0,8519    ,1323                    ,GTN TAB 50S                                                 ,01    ,1.0,50s       ,187.41,187.41,32.61,1.87,187.41,210035,42492,CCM24,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617.0,CASH  ,0,CTGSKF,C         ,Regular Discount    ,0.99781,0,3,N/A     ,N/A     ,55966445,2019-06-18 02:21:05.957,,09006
1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617.0,20190617.0,15897   ,1765                    ,LULIZOL 10GM CREAM                                          ,01    ,4.0,10gm      ,74.96,299.84,13.04,3.0,299.84,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617.0,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,55966446,2019-06-18 02:21:05.957,,09026
1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617.0,20190617.0,15897   ,1170                    ,NORIUM 5MG TAB 100S                                         ,01    ,1.0,100s      ,262.37,262.37,45.652,2.62,262.37,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617.0,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,0.99859,0,3,N/A     ,N/A     ,55966447,2019-06-18 02:21:05.957,,09003
1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617.0,20190617.0,15897   ,1030                    ,SOLVIT M TAB 30S                                            ,01    ,3.0,30s       ,44.98,134.94,7.827,1.35,134.94,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617.0,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,55966448,2019-06-18 02:21:05.957,,09011
1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617.0,20190617.0,15897   ,1477                    ,TOPICLO S 10GM OINTMENT                                     ,01    ,2.0,10gm      ,52.47,104.94,9.13,1.05,104.94,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617.0,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,1.00057,0,3,N/A     ,N/A     ,55966449,2019-06-18 02:21:05.957,,09013
1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617.0,20190617.0,15897   ,1705                    ,ZEEFOL M TAB 100S                                           ,01    ,1.0,100s      ,262.37,262.37,45.65,2.62,262.37,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617.0,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,0.99859,0,3,N/A     ,N/A     ,55966450,2019-06-18 02:21:05.957,,09001
1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617.0,20190617.0,15636   ,1612                    ,ESORAL 20MG CAP 60S                                         ,01    ,1.0,60s       ,314.84,314.84,54.782,0.0,314.84,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617.0,CASH  ,0,CTNSKF,Z         ,-                   ,0.0,0,3,N/A     ,N/A     ,55966451,2019-06-18 02:21:05.957,,09020
1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617.0,20190617.0,15636   ,1493                    ,ROXIM 200MG CAP 16S                                         ,01    ,1.0,16s       ,419.79,419.79,73.043,0.0,419.79,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617.0,CASH  ,0,CTNSKF,Z         ,-                   ,0.0,0,3,N/A     ,N/A     ,55966452,2019-06-18 02:21:05.957,,09004
1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617.0,20190617.0,15636   ,1240                    ,XINC B SYP 100ML                                            ,01    ,2.0,100ml     ,41.23,82.46,7.17,0.0,82.46,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617.0,CASH  ,0,CTNSKF,Z         ,-                   ,0.0,0,3,N/A     ,N/A     ,55966453,2019-06-18 02:21:05.957,,09013
1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617.0,20190617.0,15636   ,1272                    ,XINC B TAB 30S                                              ,01    ,1.0,30s       ,67.47,67.47,11.74,0.0,67.47,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617.0,CASH  ,0,CTNSKF,Z         ,-                   ,0.0,0,3,N/A     ,N/A     ,55966454,2019-06-18 02:21:05.957,,09013
1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617.0,20190617.0,15636   ,1087                    ,XINC SYP 100 ML                                             ,01    ,2.0,100ml     ,26.24,52.48,4.566,0.0,52.48,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617.0,CASH  ,0,CTNSKF,Z         ,-                   ,0.0,0,3,N/A     ,N/A     ,55966455,2019-06-18 02:21:05.957,,09037
1,SKINV110-664350       ,11010109748,Islam Brothers And Co.,SKINV110-664350       ,20190617.0,20190617.0,15656   ,1039                    ,ALBEN DS TAB 100S                                           ,01    ,1.0,100s      ,374.81,374.81,65.217,18.74,374.81,110075,42494,DB43,DB40,DB,SKF,N/A,Malibag,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-908523        ,20190617.0,CASH  ,0,MOTSKF,B         ,Approved 5.0% of TP ,4.99987,0,3,N/A     ,N/A     ,55966456,2019-06-18 02:21:05.957,,09060
1,SKINV110-664350       ,11010109748,Islam Brothers And Co.,SKINV110-664350       ,20190617.0,20190617.0,15656   ,1344                    ,CLORON 0.5MG TAB 100S                                       ,01    ,1.0,100s      ,449.78,449.78,78.26,22.49,449.78,110075,42494,DB43,DB40,DB,SKF,N/A,Malibag,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-908523        ,20190617.0,CASH  ,0,MOTSKF,B         ,Approved 5.0% of TP ,5.00022,0,3,N/A     ,N/A     ,55966457,2019-06-18 02:21:05.957,,08017
1,SKINV110-664350       ,11010109748,Islam Brothers And Co.,SKINV110-664350       ,20190617.0,20190617.0,11878   ,1466                    ,ETHINOR 5MG TAB 45S                                         ,01    ,1.0,45s       ,168.66,168.66,29.347,8.43,168.66,110075,42494,DB43,DB40,DB,SKF,N/A,Malibag,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-908523        ,20190617.0,CASH  ,0,MOTSKF,A         ,Approved 5.0% of TP ,4.99822,0,3,N/A     ,N/A     ,55966458,2019-06-18 02:21:05.957,,09003
1,SKINV350-201701       ,35035111465,Rekha Pharmacy,SKINV350-201701       ,20190617.0,20190617.0,8267    ,1477                    ,TOPICLO S 10GM OINTMENT                                     ,01    ,1.0,10gm      ,52.47,52.47,9.13,0.79,52.47,350001,42647,PS34,PS30,PS,SKF,N/A,Bildahar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208318        ,20190617.0,CASH  ,0,PBNSKF,B         ,Regular Discount    ,1.50562,0,3,N/A     ,N/A     ,56011075,2019-06-18 02:21:05.957,,09010
1,SKINV350-201701       ,35035111465,Rekha Pharmacy,SKINV350-201701       ,20190617.0,20190617.0,5337    ,1272                    ,XINC B TAB 30S                                              ,01    ,3.0,30s       ,67.47,202.41,11.74,3.04,202.41,350001,42647,PS34,PS30,PS,SKF,N/A,Bildahar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208318        ,20190617.0,CASH  ,0,PBNSKF,A         ,Regular Discount    ,1.5019,0,3,N/A     ,N/A     ,56011076,2019-06-18 02:21:05.957,,09013
